Id,Type,Transaction_type,Payer,Payee,Amount,Transaction_date
14104,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14105,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14106,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14107,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14108,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14109,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14110,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14111,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14112,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14113,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14114,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14115,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14116,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14117,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14118,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14119,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14120,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14121,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14122,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14123,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14124,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14125,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14126,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14127,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14128,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14129,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14130,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14131,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14132,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14133,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14134,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14135,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14136,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14137,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14138,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14139,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14140,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14141,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14142,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14143,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14144,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14145,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14146,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14147,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14148,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14149,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14150,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14151,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14152,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14153,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14154,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14155,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14156,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14157,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14158,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14159,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14160,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14161,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14162,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14163,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14164,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14165,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14166,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14167,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14168,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14169,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14170,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14171,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14172,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14173,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14174,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14175,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14176,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14177,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14178,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14179,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14180,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14181,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14182,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14183,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14184,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14185,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14186,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14187,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14188,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14189,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14190,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14191,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14192,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14193,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14194,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14195,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14196,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14197,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14198,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14199,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14200,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14201,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14202,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14203,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14204,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14205,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14206,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14207,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14208,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14209,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14210,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14211,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14212,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14213,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14214,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14215,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14216,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14217,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14218,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14219,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14220,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14221,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14222,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14223,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14224,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14225,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14226,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14227,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14228,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14229,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14230,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14231,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14232,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14233,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14234,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14235,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14236,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14237,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14238,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14239,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14240,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14241,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14242,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14243,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14244,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14245,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14246,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14247,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14248,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14249,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14250,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14251,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14252,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14253,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14254,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14255,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14256,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14257,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14258,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14259,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14260,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14261,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14262,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14263,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14264,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14265,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14266,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14267,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14268,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14269,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14270,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14271,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14272,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14273,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14274,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14275,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14276,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14277,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14278,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14279,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14280,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14281,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14282,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14283,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14284,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14285,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14286,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14287,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14288,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14289,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14290,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14291,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14292,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14293,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14294,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14295,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14296,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14297,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14298,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14299,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14300,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14301,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14302,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14303,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14304,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14305,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14306,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14307,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14308,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14309,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14310,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
14311,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:10
